date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:04	806111/806111	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:02%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
21:17:06	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:05%20GMT	https://www.classcentral.com/subject/culture	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/culture	(from https://www.classcentral.com/)
21:17:07	804660/804660	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:05%20GMT	https://www.classcentral.com/subject/esl	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
21:17:09	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:08%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
21:17:10	766526/766526	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:08%20GMT	https://www.classcentral.com/subject/sports	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
21:17:12	7678/7678	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:11%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
21:17:13	772704/772704	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:11%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/ethics.html	(from https://www.classcentral.com/)
21:17:15	7719/7719	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:14%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/library-science	(from https://www.classcentral.com/)
21:17:17	771706/771706	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:14%20GMT	https://www.classcentral.com/subject/food	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
21:17:18	7725/7725	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:18%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
21:17:20	762197/762197	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:18%20GMT	https://www.classcentral.com/subject/reading	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/reading.html	(from https://www.classcentral.com/)
21:17:20	7961/7961	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:19%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/electrical-engineering.98.delayed	(from https://www.classcentral.com/)
21:17:23	783679/783679	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:21%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/mechanical-engineering.html	(from https://www.classcentral.com/)
21:17:23	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:21%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/civil-engineering.9a.delayed	(from https://www.classcentral.com/)
21:17:23	7664/7664	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:22%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/robotics	(from https://www.classcentral.com/)
21:17:27	758656/758656	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:25%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/nanotechnology.html	(from https://www.classcentral.com/)
21:17:27	7859/7859	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:25%20GMT	https://www.classcentral.com/subject/gis	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/gis.9d.delayed	(from https://www.classcentral.com/)
21:17:30	768358/768358	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:28%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
21:17:30	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:29%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/manufacturing.9f.delayed	(from https://www.classcentral.com/)
21:17:33	760181/760181	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:31%20GMT	https://www.classcentral.com/subject/bim	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
21:17:33	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:32%20GMT	https://www.classcentral.com/subject/cad	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/cad.a1.delayed	(from https://www.classcentral.com/)
21:17:33	7738/7738	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:33%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
21:17:36	771588/771588	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:34%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
21:17:36	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:35%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/aerospace-engineering.a4.delayed	(from https://www.classcentral.com/)
21:17:37	7672/7672	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:36%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
21:17:40	790176/790176	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:38%20GMT	https://www.classcentral.com/subject/physics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
21:17:40	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:39%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/environmental-science.a7.delayed	(from https://www.classcentral.com/)
21:17:44	776114/776114	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:41%20GMT	https://www.classcentral.com/subject/astronomy	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
21:17:45	7699/7699	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:44%20GMT	https://www.classcentral.com/subject/agriculture	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/agriculture	(from https://www.classcentral.com/)
21:17:46	840750/840750	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:44%20GMT	https://www.classcentral.com/subject/biology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
21:17:47	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:46%20GMT	https://www.classcentral.com/subject/materials-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/materials-science.ab.delayed	(from https://www.classcentral.com/)
21:17:50	763060/763060	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:47%20GMT	https://www.classcentral.com/subject/earth-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/earth-science.html	(from https://www.classcentral.com/)
21:17:50	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:48%20GMT	https://www.classcentral.com/subject/applied-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/applied-science.ad.delayed	(from https://www.classcentral.com/)
21:17:54	749521/749521	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:51%20GMT	https://www.classcentral.com/subject/forensic-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
21:17:55	7722/7722	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:55%20GMT	https://www.classcentral.com/subject/higher-education	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/higher-education	(from https://www.classcentral.com/)
21:17:57	770902/770902	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:55%20GMT	https://www.classcentral.com/subject/k12	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/k12.html	(from https://www.classcentral.com/)
21:17:59	7735/7735	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:58%20GMT	https://www.classcentral.com/subject/teacher-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/teacher-development	(from https://www.classcentral.com/)
21:18:00	787740/787740	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:17:58%20GMT	https://www.classcentral.com/subject/stem	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
21:18:02	7722/7722	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:01%20GMT	https://www.classcentral.com/subject/online-education	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/online-education	(from https://www.classcentral.com/)
21:18:03	772322/772322	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:01%20GMT	https://www.classcentral.com/subject/course-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
21:18:05	7665/7665	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:04%20GMT	https://www.classcentral.com/subject/pedagogy	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/pedagogy	(from https://www.classcentral.com/)
21:18:06	776891/776891	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:04%20GMT	https://www.classcentral.com/subject/test-prep	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/test-prep.html	(from https://www.classcentral.com/)
21:18:07	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:06%20GMT	https://www.classcentral.com/subject/sociology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/sociology.b7.delayed	(from https://www.classcentral.com/)
21:18:10	781697/781697	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:07%20GMT	https://www.classcentral.com/subject/economics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/economics.html	(from https://www.classcentral.com/)
21:18:10	7866/7866	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:08%20GMT	https://www.classcentral.com/subject/psychology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/psychology.b9.delayed	(from https://www.classcentral.com/)
21:18:10	7685/7685	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:09%20GMT	https://www.classcentral.com/subject/anthropology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/anthropology	(from https://www.classcentral.com/)
21:18:13	788123/788123	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:11%20GMT	https://www.classcentral.com/subject/political-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/political-science.html	(from https://www.classcentral.com/)
21:18:13	7859/7859	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:12%20GMT	https://www.classcentral.com/subject/law	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/law.bc.delayed	(from https://www.classcentral.com/)
21:18:13	7691/7691	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:13%20GMT	https://www.classcentral.com/subject/urban-planning	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/urban-planning	(from https://www.classcentral.com/)
21:18:16	770682/770682	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:14%20GMT	https://www.classcentral.com/subject/human-rights	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
21:18:16	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:15%20GMT	https://www.classcentral.com/subject/sustainability	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/sustainability.bf.delayed	(from https://www.classcentral.com/)
21:18:17	7675/7675	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:16%20GMT	https://www.classcentral.com/subject/governance	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/governance	(from https://www.classcentral.com/)
21:18:20	755308/755308	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:18%20GMT	https://www.classcentral.com/subject/archaeology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
21:18:20	7891/7891	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:19%20GMT	https://www.classcentral.com/subject/social-work	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/social-work.c2.delayed	(from https://www.classcentral.com/)
21:18:23	796796/796796	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:21%20GMT	https://www.classcentral.com/subject/music	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
21:18:25	7678/7678	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:24%20GMT	https://www.classcentral.com/subject/visual-arts	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/visual-arts	(from https://www.classcentral.com/)
21:18:26	801410/801410	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:24%20GMT	https://www.classcentral.com/subject/digital-media	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
21:18:27	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:26%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/design-and-creativity.c6.delayed	(from https://www.classcentral.com/)
21:18:29	763860/763860	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:27%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
21:18:29	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:28%20GMT	https://www.classcentral.com/subject/big-data	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/big-data.c8.delayed	(from https://www.classcentral.com/)
21:18:30	7678/7678	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:29%20GMT	https://www.classcentral.com/subject/data-mining	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/data-mining	(from https://www.classcentral.com/)
21:18:33	780855/780855	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:31%20GMT	https://www.classcentral.com/subject/data-analysis	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
21:18:33	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:31%20GMT	https://www.classcentral.com/subject/data-visualization	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/data-visualization.cb.delayed	(from https://www.classcentral.com/)
21:18:33	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:32%20GMT	https://www.classcentral.com/subject/jupyter	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/jupyter	(from https://www.classcentral.com/)
21:18:37	784450/784450	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:35%20GMT	https://www.classcentral.com/subject/mobile-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
21:18:37	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:35%20GMT	https://www.classcentral.com/subject/web-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/web-development.ce.delayed	(from https://www.classcentral.com/)
21:18:39	776749/776749	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:37%20GMT	https://www.classcentral.com/subject/databases	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/databases.html	(from https://www.classcentral.com/)
21:18:40	7914/7914	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:39%20GMT	https://www.classcentral.com/subject/game-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/game-development.d0.delayed	(from https://www.classcentral.com/)
21:18:40	7766/7766	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:39%20GMT	https://www.classcentral.com/subject/programming-languages	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/programming-languages	(from https://www.classcentral.com/)
21:18:43	783760/783760	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:41%20GMT	https://www.classcentral.com/subject/software-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/software-development.html	(from https://www.classcentral.com/)
21:18:45	7738/7738	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:44%20GMT	https://www.classcentral.com/subject/communication-skills	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/communication-skills	(from https://www.classcentral.com/)
21:18:46	779200/779200	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:44%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
21:18:47	7944/7944	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:46%20GMT	https://www.classcentral.com/subject/career-development	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/career-development.d5.delayed	(from https://www.classcentral.com/)
21:18:49	840956/840956	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:47%20GMT	https://www.classcentral.com/subject/self-improvement	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/self-improvement.html	(from https://www.classcentral.com/)
21:18:49	7948/7948	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:48%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/presentation-skills.d7.delayed	(from https://www.classcentral.com/)
21:18:50	7653/7653	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:49%20GMT	https://www.classcentral.com/subject/resilience	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/resilience	(from https://www.classcentral.com/)
21:18:54	788939/788939	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:51%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/cybersecurity.html	(from https://www.classcentral.com/)
21:18:55	7719/7719	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:54%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/ethical-hacking	(from https://www.classcentral.com/)
21:18:57	768040/768040	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:54%20GMT	https://www.classcentral.com/subject/network-security	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
21:18:58	7756/7756	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:18:58%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/reverse-engineering	(from https://www.classcentral.com/)
21:19:00	746602/746602	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:18:58%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/digital-forensics.html	(from https://www.classcentral.com/)
21:19:02	7701/7701	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:19:01%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/malware-analysis	(from https://www.classcentral.com/)
21:19:03	755012/755012	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:19:01%20GMT	https://www.classcentral.com/subject/pentesting	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
21:19:05	7652/7652	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:19:04%20GMT	https://www.classcentral.com/subject/osint	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/osint	(from https://www.classcentral.com/)
21:19:06	737684/737684	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:19:04%20GMT	https://www.classcentral.com/subject/devsecops	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/devsecops.html	(from https://www.classcentral.com/)
21:19:06	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:19:06%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/threat-intelligence.e2.delayed	(from https://www.classcentral.com/)
